,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
sandstorm,0.045,0.045,0.12,0.05,0.045,0.045,0.125,0.045,0.12,0.045,0.215,0.125,0.215,0.215,0.125,0.215,0.125,0.045,0.215,0.12,0.12,0.215,0.245,0.125,0.01,0.2,0.35,0.45,0.1,0.6,0.245,0.482,0.245,0.215,0.045,0.215,0.125,0.125,0.32,0.245,0.245,0.785,0.742,0.75,0.75,0.742,0.742,0.675,0.65,0.12,0.12,0.215,0.215,0.45,0.245,0.32,0.742,0.75,0.75,0.785,0.75,0.75,0.15,0.12,0.12,0.12,0.45,0.215,0.75,0.65,0.75
train,0.35,0.15,0.12,0.12,0.35,0.25,0.215,0.15,0.12,0.1,0.35,0.45,0.35,0.35,0.215,0.215,0.12,0.12,0.15,0.15,0.215,0.25,0.25,0.25,0.2,0.2,0.45,0.3,0.1,0.2,0.215,0.215,0.15,0.215,0.15,0.25,0.2,0.25,0.35,0.35,0.2,0.25,0.35,0.35,0.35,0.215,0.32,0.25,0.25,0.15,0.25,0.25,0.25,0.45,0.25,0.25,0.45,0.35,0.25,0.45,0.25,0.35,0.25,0.15,0.25,0.25,0.35,0.25,0.45,0.25,0.25
truck,0.35,0.12,0.12,0.05,0.45,0.25,0.215,0.12,0.12,0.05,0.25,0.65,0.32,0.215,0.215,0.215,0.12,0.12,0.12,0.12,0.12,0.25,0.215,0.15,0.75,0.6,0.6,0.35,0.1,0.2,0.215,0.215,0.125,0.12,0.12,0.25,0.12,0.65,0.45,0.35,0.215,0.675,0.45,0.35,0.25,0.45,0.45,0.25,0.35,0.15,0.35,0.25,0.25,0.75,0.35,0.25,0.75,0.45,0.25,0.75,0.35,0.675,0.65,0.15,0.35,0.25,0.45,0.25,0.65,0.35,0.75
apple,0.1,0.05,0.12,0.05,0.05,0.05,0.125,0.05,0.12,0.12,0.15,0.12,0.12,0.12,0.12,0.125,0.12,0.05,0.15,0.15,0.12,0.215,0.215,0.215,0.0,0.0,0.1,0.1,0.01,0.05,0.125,0.215,0.25,0.25,0.15,0.75,0.35,0.15,0.75,0.75,0.75,0.125,0.215,0.215,0.25,0.215,0.675,0.675,0.85,0.75,0.85,0.85,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.75,0.675,0.75,0.85,0.85,0.85,0.75,0.75,0.65,0.45,0.2,0.65
banana,0.05,0.01,0.05,0.05,0.01,0.01,0.12,0.01,0.045,0.05,0.12,0.01,0.12,0.12,0.045,0.12,0.12,0.002,0.1,0.05,0.12,0.05,0.15,0.15,0.0,0.0,0.0,0.05,0.0,0.05,0.01,0.045,0.15,0.05,0.01,0.15,0.25,0.01,0.15,0.25,0.75,0.125,0.215,0.75,0.75,0.01,0.125,0.25,0.1,0.01,0.15,0.25,0.45,0.25,0.75,0.75,0.65,0.85,0.9,0.215,0.75,0.15,0.05,0.2,0.75,0.85,0.85,0.85,0.85,0.95,0.95
carrot,0.01,0.01,0.01,0.01,0.0,0.002,0.045,0.01,0.05,0.05,0.05,0.05,0.045,0.05,0.05,0.12,0.05,0.01,0.05,0.05,0.01,0.12,0.125,0.1,0.0,0.0,0.01,0.01,0.0,0.01,0.045,0.125,0.12,0.125,0.05,0.2,0.12,0.125,0.25,0.25,0.25,0.15,0.215,0.25,0.75,0.125,0.675,0.45,0.65,0.05,0.75,0.75,0.25,0.85,0.75,0.45,0.75,0.75,0.75,0.85,0.85,0.9,0.85,0.75,0.85,0.75,0.85,0.75,0.85,0.85,0.9
celery,0.05,0.002,0.05,0.01,0.05,0.045,0.12,0.002,0.01,0.05,0.125,0.045,0.12,0.15,0.045,0.125,0.12,0.002,0.045,0.05,0.25,0.75,0.75,0.75,0.0,0.01,0.1,0.1,0.0,0.1,0.045,0.125,0.125,0.05,0.0,0.85,0.85,0.25,0.85,0.85,0.85,0.12,0.35,0.35,0.75,0.01,0.125,0.125,0.05,0.002,0.85,0.85,0.85,0.85,0.85,0.85,0.45,0.35,0.35,0.045,0.12,0.05,0.01,0.85,0.85,0.85,0.85,0.85,0.2,0.15,0.1
cherry,0.045,0.045,0.12,0.12,0.045,0.045,0.125,0.15,0.125,0.75,0.125,0.045,0.12,0.12,0.125,0.215,0.125,0.25,0.75,0.85,0.12,0.125,0.125,0.12,0.0,0.0,0.01,0.05,0.0,0.01,0.245,0.345,0.75,0.75,0.85,0.215,0.125,0.05,0.125,0.215,0.215,0.045,0.125,0.125,0.215,0.25,0.675,0.75,0.875,0.95,0.15,0.215,0.12,0.12,0.12,0.125,0.12,0.125,0.15,0.45,0.25,0.85,0.95,0.15,0.15,0.05,0.12,0.1,0.15,0.12,0.2
comfort,0.32,0.245,0.32,0.25,0.32,0.32,0.675,0.215,0.35,0.215,0.675,0.45,0.675,0.754,0.62,0.675,0.742,0.215,0.62,0.35,0.45,0.675,0.785,0.75,0.1,0.25,0.4,0.45,0.75,0.75,0.423,0.682,0.75,0.32,0.2,0.75,0.75,0.35,0.742,0.785,0.785,0.432,0.62,0.675,0.75,0.32,0.62,0.75,0.32,0.2,0.65,0.75,0.75,0.65,0.675,0.75,0.482,0.675,0.75,0.432,0.62,0.25,0.2,0.35,0.65,0.675,0.45,0.675,0.45,0.45,0.35
corn,0.12,0.045,0.12,0.05,0.1,0.1,0.12,0.05,0.045,0.05,0.125,0.12,0.215,0.15,0.12,0.125,0.12,0.05,0.05,0.05,0.12,0.215,0.215,0.2,0.0,0.05,0.1,0.1,0.05,0.1,0.125,0.215,0.215,0.15,0.05,0.25,0.25,0.15,0.675,0.75,0.675,0.75,0.742,0.85,0.85,0.25,0.482,0.45,0.25,0.05,0.85,0.75,0.25,0.85,0.85,0.85,0.85,0.85,0.85,0.785,0.85,0.75,0.15,0.75,0.85,0.85,0.85,0.85,0.85,0.95,0.9
driving,0.75,0.25,0.25,0.15,0.75,0.35,0.32,0.15,0.215,0.12,0.65,0.45,0.45,0.45,0.215,0.215,0.125,0.12,0.215,0.15,0.25,0.32,0.35,0.35,0.8,0.25,0.3,0.25,0.1,0.2,0.125,0.215,0.215,0.215,0.2,0.25,0.32,0.25,0.35,0.45,0.32,0.215,0.35,0.35,0.32,0.215,0.32,0.32,0.25,0.15,0.35,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.35,0.35,0.45,0.65,0.45,0.25,0.45,0.35,0.45,0.35,0.65,0.65,0.675
eating,0.1,0.1,0.12,0.12,0.1,0.1,0.15,0.15,0.12,0.15,0.2,0.12,0.12,0.12,0.15,0.215,0.25,0.15,0.25,0.45,0.25,0.25,0.35,0.25,0.0,0.15,0.1,0.2,0.1,0.1,0.25,0.45,0.675,0.65,0.75,0.65,0.75,0.25,0.65,0.65,0.65,0.45,0.45,0.675,0.75,0.75,0.742,0.75,0.75,0.65,0.75,0.75,0.75,0.75,0.65,0.75,0.75,0.675,0.75,0.75,0.75,0.75,0.85,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.85
efficiency,0.75,0.245,0.32,0.215,0.75,0.45,0.45,0.15,0.245,0.15,0.675,0.35,0.62,0.62,0.215,0.32,0.215,0.12,0.215,0.215,0.62,0.62,0.675,0.62,0.2,0.35,0.45,0.65,0.75,0.6,0.215,0.215,0.215,0.25,0.2,0.675,0.62,0.32,0.675,0.675,0.65,0.215,0.35,0.35,0.35,0.215,0.245,0.32,0.25,0.15,0.75,0.675,0.675,0.675,0.675,0.675,0.32,0.45,0.45,0.32,0.35,0.32,0.25,0.75,0.75,0.75,0.675,0.75,0.675,0.675,0.45
eggplant,0.05,0.85,0.75,0.25,0.0,0.25,0.75,0.85,0.75,0.75,0.05,0.15,0.215,0.12,0.75,0.75,0.35,0.85,0.75,0.15,0.002,0.12,0.1,0.05,0.0,0.1,0.1,0.05,0.0,0.0,0.45,0.245,0.2,0.2,0.1,0.1,0.05,0.15,0.15,0.12,0.125,0.25,0.65,0.125,0.1,0.215,0.215,0.12,0.1,0.1,0.05,0.05,0.05,0.15,0.12,0.1,0.15,0.15,0.05,0.125,0.1,0.1,0.05,0.05,0.05,0.05,0.12,0.05,0.12,0.05,0.05
grape,0.15,0.75,0.85,0.85,0.045,0.25,0.75,0.85,0.85,0.85,0.12,0.12,0.215,0.25,0.75,0.75,0.75,0.75,0.75,0.25,0.12,0.125,0.15,0.12,0.0,0.01,0.05,0.05,0.0,0.01,0.125,0.215,0.35,0.25,0.2,0.12,0.12,0.05,0.15,0.2,0.2,0.125,0.215,0.125,0.125,0.125,0.125,0.125,0.15,0.1,0.12,0.15,0.12,0.125,0.12,0.15,0.12,0.125,0.12,0.125,0.12,0.1,0.1,0.15,0.15,0.12,0.15,0.15,0.15,0.05,0.05
leisure,0.65,0.32,0.742,0.75,0.45,0.25,0.682,0.32,0.742,0.75,0.75,0.245,0.62,0.75,0.432,0.675,0.75,0.25,0.675,0.75,0.75,0.65,0.742,0.75,0.1,0.2,0.25,0.25,0.2,0.3,0.215,0.62,0.75,0.675,0.45,0.75,0.75,0.15,0.45,0.75,0.75,0.245,0.45,0.675,0.75,0.215,0.432,0.742,0.65,0.25,0.25,0.75,0.75,0.32,0.675,0.75,0.32,0.675,0.75,0.35,0.675,0.32,0.2,0.75,0.65,0.75,0.45,0.75,0.675,0.75,0.75
mushroom,0.05,0.12,0.12,0.12,0.05,0.12,0.215,0.15,0.215,0.15,0.125,0.215,0.215,0.15,0.245,0.432,0.215,0.215,0.215,0.15,0.12,0.675,0.432,0.215,0.05,0.6,0.45,0.6,0.01,0.2,0.432,0.432,0.32,0.215,0.12,0.45,0.215,0.75,0.75,0.65,0.62,0.85,0.742,0.75,0.62,0.75,0.675,0.32,0.25,0.1,0.75,0.35,0.25,0.75,0.45,0.35,0.75,0.675,0.25,0.75,0.35,0.45,0.15,0.15,0.25,0.25,0.45,0.25,0.45,0.215,0.215
peach,0.01,0.002,0.05,0.05,0.0,0.01,0.12,0.01,0.045,0.1,0.1,0.01,0.12,0.12,0.045,0.215,0.215,0.01,0.25,0.2,0.12,0.12,0.215,0.15,0.0,0.0,0.0,0.05,0.0,0.05,0.045,0.675,0.85,0.25,0.1,0.2,0.25,0.002,0.12,0.25,0.45,0.05,0.215,0.75,0.85,0.125,0.75,0.85,0.65,0.1,0.05,0.2,0.2,0.1,0.2,0.2,0.215,0.675,0.85,0.75,0.85,0.75,0.1,0.05,0.12,0.1,0.15,0.15,0.45,0.2,0.85
reliability,0.65,0.25,0.32,0.15,0.75,0.675,0.45,0.2,0.25,0.12,0.65,0.742,0.675,0.675,0.32,0.35,0.25,0.15,0.215,0.15,0.32,0.675,0.675,0.45,0.8,0.75,0.65,0.6,0.6,0.6,0.215,0.32,0.32,0.215,0.15,0.65,0.35,0.45,0.675,0.675,0.675,0.35,0.45,0.45,0.45,0.25,0.32,0.25,0.2,0.12,0.75,0.65,0.65,0.65,0.65,0.65,0.45,0.45,0.35,0.35,0.32,0.25,0.2,0.25,0.65,0.35,0.45,0.35,0.45,0.45,0.25
safety,0.35,0.2,0.25,0.15,0.45,0.35,0.35,0.1,0.215,0.1,0.75,0.45,0.45,0.675,0.215,0.32,0.32,0.1,0.25,0.15,0.45,0.65,0.675,0.75,0.1,0.2,0.3,0.3,0.8,0.45,0.15,0.245,0.32,0.2,0.1,0.75,0.75,0.45,0.75,0.75,0.75,0.215,0.35,0.35,0.65,0.15,0.215,0.32,0.15,0.1,0.75,0.75,0.75,0.65,0.75,0.75,0.32,0.35,0.45,0.25,0.32,0.2,0.2,0.75,0.75,0.75,0.65,0.75,0.35,0.6,0.25
sleeping,0.12,0.215,0.32,0.12,0.125,0.45,0.432,0.215,0.215,0.15,0.32,0.32,0.432,0.75,0.423,0.675,0.432,0.215,0.32,0.12,0.215,0.432,0.432,0.62,0.8,0.6,0.45,0.35,0.1,0.65,0.215,0.432,0.432,0.215,0.1,0.215,0.32,0.215,0.32,0.65,0.675,0.35,0.325,0.432,0.675,0.215,0.215,0.32,0.12,0.05,0.12,0.215,0.25,0.125,0.25,0.35,0.215,0.215,0.25,0.125,0.215,0.05,0.05,0.12,0.15,0.2,0.12,0.215,0.15,0.12,0.1
speed,0.75,0.32,0.32,0.45,0.75,0.25,0.32,0.215,0.32,0.35,0.75,0.245,0.32,0.32,0.215,0.245,0.215,0.15,0.25,0.45,0.65,0.245,0.35,0.45,0.2,0.1,0.2,0.2,0.1,0.2,0.125,0.215,0.215,0.32,0.65,0.45,0.35,0.12,0.25,0.32,0.25,0.125,0.215,0.215,0.215,0.125,0.215,0.32,0.35,0.65,0.25,0.35,0.35,0.215,0.35,0.32,0.125,0.25,0.35,0.25,0.45,0.675,0.85,0.75,0.65,0.45,0.45,0.45,0.65,0.65,0.75
working,0.75,0.25,0.32,0.15,0.75,0.45,0.45,0.2,0.25,0.15,0.675,0.675,0.675,0.45,0.32,0.32,0.25,0.15,0.25,0.25,0.32,0.45,0.65,0.45,0.8,0.6,0.6,0.6,0.2,0.3,0.215,0.245,0.25,0.25,0.2,0.675,0.35,0.35,0.675,0.65,0.65,0.35,0.45,0.45,0.45,0.215,0.32,0.32,0.35,0.2,0.75,0.65,0.65,0.75,0.675,0.65,0.65,0.45,0.45,0.45,0.45,0.45,0.25,0.65,0.75,0.65,0.75,0.65,0.675,0.75,0.75
