,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
sandstorm,0.112,0.042,0.102,0.042,0.132,0.042,0.132,0.042,0.102,0.042,0.102,0.127,0.162,0.142,0.132,0.132,0.132,0.112,0.132,0.042,0.112,0.212,0.212,0.217,0.01,0.112,0.312,0.312,0.05,0.412,0.132,0.312,0.312,0.217,0.112,0.172,0.152,0.092,0.217,0.172,0.162,0.312,0.742,0.762,0.742,0.217,0.732,0.732,0.217,0.042,0.132,0.112,0.132,0.172,0.217,0.312,0.742,0.812,0.812,0.812,0.812,0.612,0.112,0.102,0.112,0.127,0.472,0.312,0.742,0.812,0.812
train,0.312,0.217,0.217,0.127,0.312,0.217,0.312,0.127,0.127,0.102,0.312,0.472,0.412,0.312,0.142,0.217,0.142,0.142,0.217,0.102,0.142,0.312,0.312,0.217,0.742,0.412,0.682,0.472,0.102,0.217,0.142,0.214,0.142,0.162,0.142,0.217,0.142,0.127,0.217,0.217,0.142,0.312,0.312,0.312,0.217,0.217,0.312,0.142,0.217,0.102,0.142,0.142,0.142,0.312,0.217,0.142,0.312,0.217,0.142,0.327,0.162,0.217,0.142,0.112,0.142,0.152,0.217,0.217,0.217,0.217,0.312
truck,0.312,0.127,0.127,0.132,0.312,0.217,0.217,0.132,0.142,0.102,0.312,0.412,0.342,0.312,0.132,0.217,0.132,0.132,0.132,0.102,0.142,0.412,0.312,0.127,0.7,0.217,0.612,0.412,0.042,0.312,0.132,0.212,0.132,0.162,0.142,0.162,0.142,0.312,0.472,0.312,0.162,0.612,0.512,0.312,0.217,0.412,0.412,0.162,0.312,0.132,0.342,0.142,0.132,0.472,0.312,0.152,0.472,0.312,0.162,0.732,0.312,0.612,0.732,0.127,0.152,0.162,0.472,0.217,0.342,0.312,0.472
apple,0.112,0.042,0.042,0.042,0.112,0.042,0.102,0.042,0.042,0.042,0.042,0.112,0.132,0.142,0.042,0.132,0.042,0.132,0.042,0.042,0.042,0.152,0.152,0.125,0.05,0.05,0.1,0.05,0.1,0.042,0.132,0.312,0.142,0.312,0.152,0.152,0.112,0.312,0.472,0.312,0.152,0.127,0.152,0.152,0.152,0.152,0.152,0.312,0.812,0.762,0.732,0.732,0.612,0.732,0.732,0.312,0.132,0.152,0.152,0.152,0.162,0.312,0.875,0.152,0.812,0.312,0.732,0.312,0.142,0.127,0.132
banana,0.012,0.012,0.012,0.042,0.032,0.012,0.032,0.012,0.012,0.012,0.012,0.012,0.042,0.112,0.012,0.042,0.042,0.012,0.032,0.012,0.012,0.042,0.042,0.125,0.0,0.012,0.05,0.05,0.1,0.042,0.012,0.032,0.042,0.042,0.042,0.042,0.042,0.032,0.102,0.152,0.127,0.127,0.312,0.312,0.732,0.012,0.132,0.132,0.05,0.032,0.042,0.102,0.152,0.152,0.412,0.732,0.412,0.742,0.812,0.312,0.212,0.052,0.05,0.102,0.152,0.732,0.812,0.812,0.812,0.875,0.812
carrot,0.042,0.012,0.012,0.042,0.042,0.042,0.042,0.012,0.012,0.012,0.012,0.012,0.042,0.042,0.012,0.042,0.042,0.042,0.042,0.012,0.012,0.112,0.132,0.042,0.0,0.012,0.042,0.05,0.0,0.012,0.042,0.132,0.132,0.132,0.042,0.112,0.042,0.032,0.132,0.132,0.132,0.127,0.212,0.312,0.312,0.112,0.312,0.412,0.312,0.042,0.132,0.132,0.152,0.312,0.217,0.152,0.412,0.312,0.412,0.812,0.812,0.872,0.125,0.102,0.152,0.152,0.732,0.152,0.312,0.312,0.872
celery,0.112,0.012,0.032,0.042,0.112,0.042,0.042,0.012,0.042,0.012,0.132,0.042,0.132,0.142,0.042,0.132,0.102,0.042,0.042,0.042,0.152,0.612,0.742,0.742,0.0,0.042,0.042,0.112,0.042,0.042,0.042,0.132,0.102,0.132,0.042,0.762,0.762,0.312,0.762,0.812,0.812,0.127,0.612,0.612,0.732,0.042,0.132,0.132,0.112,0.012,0.732,0.812,0.812,0.732,0.812,0.812,0.612,0.742,0.612,0.142,0.132,0.132,0.042,0.732,0.812,0.812,0.812,0.812,0.312,0.312,0.112
cherry,0.042,0.042,0.042,0.102,0.112,0.042,0.112,0.132,0.132,0.112,0.042,0.042,0.132,0.112,0.132,0.132,0.112,0.412,0.312,0.412,0.012,0.112,0.142,0.112,0.0,0.012,0.05,0.05,0.0,0.012,0.612,0.612,0.312,0.742,0.812,0.132,0.042,0.102,0.132,0.132,0.132,0.102,0.112,0.132,0.152,0.412,0.152,0.412,0.812,0.872,0.112,0.112,0.132,0.132,0.112,0.132,0.102,0.112,0.112,0.132,0.132,0.312,0.875,0.102,0.102,0.052,0.042,0.112,0.102,0.127,0.132
comfort,0.312,0.217,0.412,0.217,0.312,0.312,0.412,0.312,0.312,0.217,0.412,0.312,0.472,0.672,0.342,0.472,0.472,0.312,0.472,0.212,0.312,0.612,0.742,0.742,0.15,0.412,0.412,0.412,0.612,0.472,0.412,0.712,0.742,0.412,0.312,0.732,0.612,0.327,0.672,0.742,0.672,0.312,0.612,0.742,0.742,0.412,0.732,0.742,0.412,0.217,0.432,0.472,0.732,0.472,0.742,0.742,0.312,0.612,0.742,0.472,0.742,0.612,0.217,0.312,0.312,0.512,0.342,0.472,0.342,0.672,0.472
corn,0.042,0.042,0.042,0.042,0.042,0.042,0.112,0.012,0.012,0.012,0.052,0.042,0.102,0.132,0.042,0.042,0.042,0.042,0.042,0.012,0.042,0.142,0.132,0.152,0.0,0.012,0.042,0.042,0.05,0.042,0.042,0.112,0.102,0.112,0.042,0.132,0.152,0.052,0.312,0.412,0.132,0.217,0.712,0.742,0.812,0.102,0.312,0.132,0.102,0.012,0.152,0.152,0.152,0.312,0.742,0.742,0.732,0.812,0.812,0.812,0.412,0.152,0.05,0.125,0.312,0.732,0.812,0.785,0.842,0.872,0.812
driving,0.412,0.217,0.217,0.127,0.512,0.312,0.312,0.217,0.127,0.112,0.312,0.312,0.412,0.327,0.142,0.217,0.142,0.142,0.217,0.142,0.312,0.412,0.312,0.312,0.75,0.412,0.412,0.412,0.142,0.312,0.162,0.312,0.142,0.312,0.142,0.312,0.217,0.217,0.327,0.327,0.217,0.217,0.312,0.342,0.217,0.217,0.312,0.312,0.327,0.132,0.312,0.212,0.212,0.312,0.312,0.312,0.312,0.327,0.312,0.342,0.342,0.312,0.412,0.217,0.312,0.312,0.472,0.312,0.327,0.327,0.672
eating,0.212,0.127,0.127,0.142,0.142,0.142,0.217,0.127,0.127,0.102,0.132,0.142,0.162,0.312,0.142,0.217,0.132,0.132,0.217,0.142,0.142,0.312,0.312,0.312,0.125,0.112,0.142,0.152,0.125,0.102,0.217,0.412,0.312,0.312,0.217,0.312,0.217,0.312,0.612,0.472,0.312,0.312,0.412,0.472,0.472,0.412,0.732,0.612,0.742,0.217,0.342,0.412,0.412,0.472,0.672,0.612,0.342,0.472,0.742,0.732,0.612,0.742,0.812,0.217,0.412,0.327,0.732,0.672,0.472,0.672,0.732
efficiency,0.742,0.267,0.327,0.312,0.742,0.472,0.472,0.217,0.327,0.217,0.732,0.672,0.612,0.642,0.312,0.327,0.312,0.217,0.312,0.212,0.742,0.642,0.642,0.672,0.412,0.312,0.412,0.472,0.412,0.412,0.217,0.312,0.312,0.312,0.312,0.742,0.742,0.472,0.612,0.642,0.672,0.217,0.312,0.412,0.342,0.217,0.312,0.342,0.312,0.217,0.672,0.612,0.672,0.472,0.672,0.642,0.312,0.472,0.472,0.327,0.472,0.312,0.217,0.672,0.682,0.672,0.672,0.672,0.327,0.672,0.672
eggplant,0.042,0.762,0.412,0.412,0.042,0.412,0.612,0.812,0.742,0.312,0.012,0.152,0.132,0.112,0.872,0.742,0.312,0.875,0.612,0.312,0.012,0.212,0.132,0.012,0.2,0.15,0.2,0.042,0.0,0.05,0.712,0.412,0.132,0.217,0.152,0.042,0.042,0.127,0.132,0.132,0.132,0.172,0.152,0.132,0.042,0.412,0.132,0.032,0.132,0.127,0.042,0.042,0.042,0.132,0.112,0.042,0.102,0.112,0.012,0.112,0.042,0.132,0.042,0.012,0.042,0.012,0.012,0.012,0.042,0.012,0.032
grape,0.112,0.762,0.742,0.742,0.152,0.742,0.812,0.812,0.812,0.742,0.112,0.312,0.212,0.312,0.872,0.812,0.732,0.812,0.742,0.412,0.102,0.312,0.152,0.152,0.1,0.125,0.125,0.1,0.0,0.05,0.742,0.312,0.152,0.312,0.312,0.152,0.152,0.127,0.132,0.217,0.132,0.127,0.212,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.132,0.132,0.132,0.152,0.127,0.152,0.152,0.142,0.132,0.132,0.132,0.132,0.05,0.102,0.142,0.152,0.112,0.125,0.102,0.112,0.102
leisure,0.612,0.327,0.612,0.412,0.612,0.412,0.612,0.312,0.612,0.312,0.742,0.312,0.612,0.742,0.342,0.472,0.612,0.312,0.612,0.342,0.742,0.562,0.742,0.742,0.102,0.142,0.212,0.312,0.412,0.312,0.312,0.472,0.472,0.562,0.412,0.742,0.742,0.327,0.472,0.742,0.672,0.217,0.312,0.612,0.742,0.217,0.472,0.732,0.327,0.312,0.472,0.612,0.732,0.312,0.742,0.742,0.312,0.612,0.682,0.327,0.682,0.327,0.217,0.732,0.412,0.672,0.472,0.672,0.472,0.742,0.742
mushroom,0.112,0.127,0.127,0.127,0.112,0.142,0.217,0.127,0.127,0.042,0.102,0.142,0.132,0.217,0.237,0.412,0.142,0.132,0.132,0.042,0.102,0.472,0.472,0.217,0.15,0.742,0.742,0.742,0.125,0.742,0.312,0.612,0.212,0.217,0.102,0.217,0.212,0.327,0.732,0.612,0.472,0.812,0.812,0.742,0.742,0.742,0.742,0.312,0.217,0.042,0.152,0.142,0.152,0.732,0.312,0.312,0.732,0.472,0.342,0.732,0.312,0.312,0.042,0.127,0.142,0.217,0.217,0.152,0.217,0.127,0.132
peach,0.042,0.042,0.112,0.042,0.042,0.042,0.132,0.042,0.127,0.112,0.042,0.042,0.112,0.132,0.102,0.132,0.132,0.132,0.132,0.132,0.112,0.142,0.312,0.312,0.0,0.012,0.042,0.042,0.1,0.125,0.132,0.412,0.612,0.312,0.152,0.132,0.142,0.042,0.132,0.172,0.127,0.042,0.152,0.412,0.742,0.112,0.312,0.812,0.312,0.127,0.042,0.132,0.132,0.132,0.217,0.152,0.132,0.312,0.412,0.132,0.812,0.312,0.112,0.102,0.112,0.127,0.132,0.127,0.132,0.312,0.312
reliability,0.672,0.327,0.327,0.217,0.682,0.742,0.472,0.312,0.217,0.142,0.472,0.782,0.742,0.642,0.342,0.412,0.312,0.214,0.312,0.142,0.312,0.712,0.612,0.472,0.612,0.742,0.682,0.612,0.2,0.412,0.312,0.342,0.217,0.312,0.217,0.472,0.342,0.732,0.732,0.642,0.327,0.612,0.472,0.472,0.342,0.312,0.327,0.312,0.312,0.162,0.672,0.312,0.327,0.672,0.472,0.472,0.342,0.412,0.342,0.342,0.312,0.217,0.142,0.217,0.312,0.312,0.342,0.312,0.217,0.327,0.312
safety,0.412,0.162,0.217,0.142,0.412,0.217,0.312,0.172,0.217,0.142,0.412,0.312,0.342,0.612,0.212,0.312,0.217,0.162,0.212,0.132,0.472,0.642,0.742,0.732,0.1,0.212,0.412,0.412,0.732,0.412,0.162,0.312,0.217,0.312,0.162,0.742,0.682,0.732,0.732,0.742,0.732,0.217,0.342,0.472,0.472,0.172,0.312,0.312,0.312,0.162,0.742,0.782,0.742,0.742,0.742,0.742,0.312,0.472,0.612,0.217,0.342,0.217,0.142,0.732,0.762,0.732,0.732,0.732,0.342,0.672,0.312
sleeping,0.217,0.267,0.327,0.217,0.142,0.472,0.412,0.217,0.217,0.132,0.212,0.412,0.612,0.612,0.342,0.412,0.412,0.142,0.217,0.132,0.142,0.472,0.612,0.412,0.875,0.712,0.612,0.412,0.125,0.142,0.217,0.412,0.212,0.217,0.142,0.217,0.217,0.217,0.312,0.327,0.217,0.312,0.312,0.472,0.472,0.217,0.312,0.312,0.132,0.132,0.132,0.142,0.217,0.142,0.217,0.312,0.142,0.217,0.212,0.142,0.212,0.132,0.042,0.132,0.142,0.127,0.127,0.127,0.142,0.127,0.132
speed,0.742,0.217,0.327,0.327,0.682,0.217,0.327,0.217,0.312,0.217,0.472,0.217,0.312,0.312,0.172,0.217,0.217,0.217,0.312,0.342,0.672,0.312,0.312,0.412,0.25,0.142,0.212,0.212,0.142,0.142,0.217,0.312,0.217,0.312,0.412,0.472,0.327,0.127,0.217,0.312,0.312,0.127,0.212,0.312,0.217,0.142,0.217,0.327,0.472,0.672,0.217,0.214,0.312,0.217,0.312,0.312,0.212,0.312,0.312,0.312,0.612,0.612,0.742,0.732,0.312,0.327,0.472,0.327,0.327,0.472,0.742
working,0.742,0.327,0.327,0.217,0.682,0.612,0.472,0.312,0.312,0.172,0.612,0.742,0.642,0.472,0.342,0.327,0.312,0.217,0.312,0.217,0.472,0.612,0.472,0.472,0.732,0.412,0.682,0.472,0.412,0.612,0.217,0.412,0.214,0.327,0.312,0.472,0.312,0.327,0.472,0.612,0.312,0.312,0.472,0.472,0.312,0.312,0.327,0.342,0.312,0.217,0.672,0.312,0.412,0.472,0.612,0.472,0.342,0.472,0.412,0.472,0.472,0.472,0.312,0.312,0.412,0.327,0.672,0.472,0.327,0.612,0.672
